BUYER_DEA_NO,BUYER_STATE,BUYER_COUNTY,lat,lon
BS7193028,KS,DICKINSON,38.9171982,-97.214328
AB8207830,KS,DICKINSON,38.9176334,-97.2159468
AT1049356,KS,DICKINSON,38.916849,-97.216807
AR5031187,KS,DICKINSON,38.931938,-97.214673
BH4768884,KS,JOHNSON,38.8854852,-94.6884785
AD9542689,KS,JEWELL,39.7867105,-98.2101491
BW5654151,KS,JOHNSON,38.9716577,-94.7616353
BK1358820,KS,JOHNSON,38.9735513,-94.7714838
AG1311238,KS,COWLEY,37.0604795,-97.03875
FK0850025,KS,COWLEY,37.0601329,-97.0387745
AA2154641,KS,COWLEY,37.0609449,-97.039387
FG2202810,KS,COWLEY,37.0604795,-97.03875
BP4161698,KS,JOHNSON,38.9938439,-94.6652182
BW9670200,KS,BROWN,39.8465,-95.5599231
FS0026864,KS,BROWN,39.8526863,-95.5352766
BT3414264,KS,BROWN,39.8532438,-95.5366091
AS2631491,KS,BROWN,39.8526863,-95.5352766
BW3996622,KS,BROWN,39.8465,-95.5599231
BC5268796,KS,JOHNSON,38.9806895,-94.6309515
FW2073005,KS,JOHNSON,38.9571892,-94.6317182
FN1399319,KS,SEDGWICK,37.722057,-97.3095325
BH4177449,KS,DOUGLAS,38.9445756,-95.2803618
BS4033382,KS,DOUGLAS,38.9561277,-95.3036345
FS1773806,KS,DOUGLAS,38.9561277,-95.3036345
FO3440930,KS,DOUGLAS,38.9561277,-95.3036345
BW3872959,KS,SEDGWICK,37.6932022,-97.2982453
FD0720361,KS,SEDGWICK,37.687212,-97.3001917
BF8058491,KS,SEDGWICK,37.687212,-97.3001917
BH9601142,KS,SEDGWICK,37.687212,-97.3001917
AP2979714,KS,SEDGWICK,37.6949432,-97.4368679
BW6305331,KS,JOHNSON,38.8550593,-94.6853281
BC8997489,KS,JOHNSON,38.8552418,-94.668529
BO8997489,KS,JOHNSON,38.8552418,-94.668529
BB7195503,KS,MEADE,37.2848274,-100.3404126
BD2125335,KS,PRATT,37.6464918,-98.7276411
AC9090212,KS,JOHNSON,39.0227117,-94.658882
AG1312836,KS,SEDGWICK,37.686199,-97.2798277
BB4199243,KS,WYANDOTTE,39.0750344,-94.6646293
AM2893445,KS,GRANT,37.582594,-101.358368
BR8879744,KY,BOONE,39.0101247,-84.6310712
FP1228318,KY,BOONE,39.0037306,-84.6313349
BP5795440,KY,BOONE,38.9913972,-84.6388463
BC8048868,KY,BOONE,39.0063457,-84.6297885
BM7378866,KY,BOONE,38.962851,-84.62641
BK7412264,KY,BOONE,38.9578085,-84.6245364
FH1427536,KY,BOONE,38.9793671,-84.616897
BG3029661,KY,BOYD,38.455927,-82.6462616
FQ0149737,KY,BOYD,38.4520818,-82.6683017
BM9064659,KY,CALLOWAY,36.6077425,-88.3095036
BR9649558,KY,CHRISTIAN,36.8424634,-87.4830693
BK7782875,KY,CHRISTIAN,36.8408142,-87.4771155
FS3086356,KY,CHRISTIAN,36.8516422,-87.4874036
BS9382588,KY,CHRISTIAN,36.8487883,-87.4861249
BS8947042,KY,CHRISTIAN,36.8487883,-87.4861249
BW9378135,KY,DAVIESS,37.762322,-87.1483284
BK4859584,KY,DAVIESS,37.7543516,-87.150849
AR8354590,KY,FAYETTE,38.046287,-84.497364
AU2424365,KY,FAYETTE,38.0336375,-84.508086
BR4856653,KY,FAYETTE,37.9827239,-84.496859
BR9542994,KY,FAYETTE,37.9817412,-84.5511296
AS8923559,KY,GREENUP,38.5678855,-82.8264462
BR2461262,KY,HARDIN,37.7009631,-85.8683339
FA0149713,KY,HARDIN,37.7099257,-85.8776007
BE8983567,KY,HARDIN,37.7038308,-85.8727421
FW2424985,KY,HARDIN,37.7035604,-85.8714516
AI5243186,KY,HENDERSON,37.8419988,-87.5919035
BW2626058,KY,JEFFERSON,38.249402,-85.8093779
BC1606194,KY,JEFFERSON,38.1753812,-85.7129012
BN6170524,KY,LEWIS,38.6060424,-83.1737764
AB8310586,KY,MCCREARY,36.7342971,-84.4713771
BR2147317,KY,MCCREARY,36.7303144,-84.4685363
FW2345608,KY,MCCREARY,36.734399,-84.4728224
FH2991013,KY,MCCREARY,36.7393046,-84.4741118
FW1136818,KY,MADISON,37.5851952,-84.2834268
BS9572822,KY,MADISON,37.5766235,-84.2863056
BB8269450,KY,MADISON,37.5766235,-84.2863056
FD0360925,KY,MONTGOMERY,38.068124,-83.9465162
BA3978028,KY,MONTGOMERY,38.0657075,-83.9562009
BW5496977,KY,MONTGOMERY,38.069071,-83.9577231
BK6316815,KY,MONTGOMERY,38.0609613,-83.9537533
BC2251712,KY,MONTGOMERY,38.068124,-83.9465162
BB1027641,KY,MONTGOMERY,38.0566656,-83.9422801
FH2345571,KY,MONTGOMERY,38.0743537,-83.9495453
BA6207624,KY,MONTGOMERY,38.0657075,-83.9562009
BS7889174,KY,NICHOLAS,38.3129275,-84.0302492
AB3000267,KY,NICHOLAS,38.312152,-84.0281263
BH7995802,KY,NICHOLAS,38.3120923,-84.0284893
BR4920460,KY,OLDHAM,38.4029381,-85.3790943
AN9248534,KY,OWEN,38.5415236,-84.8388454
BM7711220,KY,OWEN,38.5356885,-84.8365302
FS3591078,KY,OWEN,38.5356885,-84.8365302
FP0652633,KY,OWEN,38.5356885,-84.8365302
BT4390441,KY,PIKE,37.4856366,-82.5244604
BP6771908,KY,PIKE,37.473175,-82.526084
BT8266226,KY,PIKE,37.4828573,-82.5152965
AH2080288,KY,ROWAN,38.184231,-83.433095
BR3671737,KY,ROWAN,38.1783018,-83.4371328
FB0282791,KY,ROWAN,38.1802904,-83.4361691
BN5212852,KY,ROWAN,38.1802904,-83.4361691
FR2910520,KY,ROWAN,38.1802904,-83.4361691
BN3464663,KY,TAYLOR,37.3646053,-85.3388796
BK5882510,KY,TAYLOR,37.3559754,-85.3286446
AC9040560,KY,TAYLOR,37.3464966,-85.3399495
BT0430708,KY,TAYLOR,37.3433385,-85.3425936
BK6790249,KY,WARREN,36.9440243,-86.4244904
BK1299216,KY,WARREN,36.942995,-86.423191
BL2070693,KY,WHITLEY,36.8681162,-84.2221408
BN6769852,KY,WOODFORD,38.0527169,-84.730143
BS9953464,KY,WOODFORD,38.045354,-84.722915
BW8578746,KY,WARREN,36.9629474,-86.4682964
FH1310806,KY,WARREN,36.9623615,-86.4640654
BR2461250,KY,WARREN,36.9625314,-86.4669926
FE0725296,KY,WARREN,36.9623615,-86.4640654
BR1304029,KY,WASHINGTON,37.6894318,-85.2348055
BT5053842,KY,WASHINGTON,37.6834908,-85.2226901
BW6335550,KY,WHITLEY,36.7502088,-84.1584827
BD9138036,KY,WHITLEY,36.7663468,-84.151614
FK0814891,KY,WHITLEY,36.7324025,-84.1558903
BW2100282,KY,WHITLEY,36.7663468,-84.151614
BK3827738,KY,WOODFORD,38.0479332,-84.7095135
BH7432189,KY,BREATHITT,37.5543053,-83.3579024
BT5376478,KY,BRECKINRIDGE,37.7618634,-86.4484997
BT1812456,KY,BRECKINRIDGE,37.7677157,-86.440476
BP8386977,KY,BUTLER,37.2235223,-86.6853357
BR3109231,KY,BUTLER,37.2258751,-86.6856192
FW0656922,KY,BUTLER,37.2271701,-86.6871138
BC8163898,KY,CALDWELL,37.2038033,-88.0612256
FE2386628,KY,CALDWELL,37.2037712,-88.061253
FE2386630,KY,CALDWELL,37.2037712,-88.061253
BR3655339,KY,CALLOWAY,36.6109516,-88.3158066
BN0177736,KY,CAMPBELL,39.078225,-84.4668834
AW3031135,KY,JEFFERSON,38.2579029,-85.6034206
BW8695427,KY,JEFFERSON,38.3136022,-85.5672278
BW5496888,KY,JEFFERSON,38.3008156,-85.5451531
FC0023604,KY,JEFFERSON,38.316948,-85.573421
AW8483531,KY,JEFFERSON,38.2509268,-85.6368228
BH3225934,KY,JEFFERSON,38.2513006,-85.6396933
BK1527780,KY,JEFFERSON,38.2132648,-85.5907294
BT9212503,KY,JEFFERSON,38.2151558,-85.5951915
FP2948149,KY,JEFFERSON,38.1683348,-85.7021102
BW2167446,KY,JEFFERSON,38.1384968,-85.6165659
BV5582095,KY,JEFFERSON,38.1388669,-85.6201943
BW6671019,KY,JEFFERSON,38.1502938,-85.7769299
BW9311933,KY,JEFFERSON,38.129082,-85.7799401
AK1018250,KY,JEFFERSON,38.127757,-85.7773105
AC1279644,KY,CHRISTIAN,37.0477599,-87.485448
AN9760489,KY,DAVIESS,37.771876,-87.148383
BM7153404,KY,DAVIESS,37.773066,-87.100501
BP8158138,KY,DAVIESS,37.760012,-87.078367
BM0204646,KY,DAVIESS,37.7416708,-87.1155953
AW3029433,KY,FAYETTE,38.0199215,-84.4862857
FW0313609,KY,FAYETTE,38.0475649,-84.5514571
AB4855372,KY,KENTON,39.0808266,-84.5151119
AC1473331,KY,KENTON,39.0514681,-84.5776935
BS6572502,KY,KENTON,39.013582,-84.56121
BS6998441,KY,KENTON,39.013582,-84.56121
AS1185900,KY,KENTON,39.0830877,-84.5097042
AP2338184,KY,KENTON,39.0863685,-84.5088658
BH3212088,KY,LESLIE,37.1548044,-83.3687406
BR2173348,KY,LESLIE,37.152882,-83.372791
BM5335181,KY,LESLIE,37.162447,-83.3743062
FK2331899,KY,LESLIE,37.1620405,-83.3793354
AK2446020,KY,FAYETTE,38.0032506,-84.4449492
BK1979371,KY,FAYETTE,37.9789616,-84.5499014
AW2517728,KY,GRAVES,36.7439457,-88.6278086
BD3976531,KY,GRAVES,36.7419283,-88.6398512
BD9423358,KY,GRAVES,36.7587553,-88.6514067
BD8488579,KY,GRAVES,36.7419283,-88.6398512
FB0514059,KY,BOYD,38.5002889,-82.6770972
AB2877186,KY,BOYD,38.5092714,-82.6939691
BR8554075,KY,BOYD,38.5002889,-82.6770972
FA2991025,KY,HARDIN,37.8407035,-85.9362802
FS2984222,KY,HARDIN,37.8290952,-85.9283385
BW5522188,KY,HARDIN,37.8488447,-85.94291
BW9373628,KY,MCCRACKEN,37.0500967,-88.5655158
BW5518850,KY,MCCRACKEN,37.0540468,-88.5663463
BH0695037,KY,MCCRACKEN,37.0512419,-88.570121
BC4794067,KY,MARSHALL,37.0225197,-88.338714
AR2373544,KY,MARTIN,37.9140586,-82.532106
AF5161904,KY,MARTIN,37.868716,-82.5332987
AI5585154,KY,MARTIN,37.8649449,-82.54072
BH3257842,KY,MARTIN,37.853651,-82.511345
BW7541130,KY,MONTGOMERY,38.0741562,-83.9482382
BR3676888,KY,ANDERSON,38.0317029,-84.912843
BA1760431,KY,ANDERSON,38.0271102,-84.9005731
AT7231955,KY,ANDERSON,38.0216803,-84.9075715
FM2529658,KY,ANDERSON,38.0216803,-84.9075715
FB0414021,KY,BATH,38.1304728,-83.7578049
BF0446573,KY,BATH,38.1439563,-83.7637669
BS6156372,KY,BATH,38.1308791,-83.7580467
AB9628972,KY,BATH,38.1378761,-83.7618478
AB4720290,KY,BATH,38.1448602,-83.7643342
AT2998182,KY,HENDERSON,37.8267096,-87.5808464
AC1090834,KY,HENRY,38.3689767,-85.1798564
BW9378147,KY,HOPKINS,37.3217098,-87.4991962
BR3686738,KY,HOPKINS,37.324614,-87.4786208
BK7665942,KY,HOPKINS,37.3217098,-87.4991962
BT6258479,KY,JEFFERSON,38.2378019,-85.8006962
AK2878532,KY,JEFFERSON,38.2491111,-85.797094
FQ0196293,KY,JEFFERSON,38.2495609,-85.7893585
BK3041720,KY,JEFFERSON,38.1950219,-85.764662
BK8776847,KY,JEFFERSON,38.2025611,-85.7613776
AW3003580,KY,JEFFERSON,38.2045425,-85.7655228
BR4920345,KY,JEFFERSON,38.2354268,-85.7608569
AW3011385,KY,JEFFERSON,38.2396521,-85.724265
BO5593101,KY,OHIO,37.4443422,-86.8981355
BW9378111,KY,OHIO,37.447702,-86.9051896
FF2500088,KY,OHIO,37.4473306,-86.9047736
AW3001093,KY,OHIO,37.444503,-86.900399
AM2139120,KY,PULASKI,37.0963665,-84.5920959
BS8418902,KY,PULASKI,37.0916605,-84.6046875
FM2558748,KY,PULASKI,37.0963665,-84.5920959
AS5499163,KY,SHELBY,38.2113193,-85.2415299
AB4895744,KY,SHELBY,38.213142,-85.239469
FK3490391,KY,SHELBY,38.2142334,-85.2583909
BH0695203,KY,BOYD,38.4763917,-82.6467828
BM1128075,KY,BOYD,38.4687737,-82.6244128
BK9545611,KY,BOYD,38.471361,-82.633805
AL7453878,KY,DAVIESS,37.7455521,-87.1030034
FW0153469,KY,FAYETTE,37.9667392,-84.5007692
BK9552983,KY,JEFFERSON,38.2711266,-85.805419
BW5495696,KY,LAUREL,37.113974,-84.0915498
BT5016919,KY,LAUREL,37.1167702,-84.0948917
AB4643551,KY,LAUREL,37.1221994,-84.0811412
FW1080631,KY,LAUREL,37.11139,-84.0916323
FM2138267,KY,LAUREL,37.142301,-84.1030599
BL4104840,KY,LAUREL,37.1291174,-84.0855257
BM5303158,KY,SCOTT,38.1979182,-84.5614046
BD0936863,KY,ELLIOTT,38.086616,-83.1259492
BH6019219,KY,ELLIOTT,38.0816892,-83.13488
BT8846391,KY,JEFFERSON,38.2463466,-85.7499209
BF5269724,KY,JEFFERSON,38.2516031,-85.7451131
FJ0149674,KY,JEFFERSON,38.2490846,-85.7504004
FT2078788,KY,JEFFERSON,38.2521957,-85.7314506
BL7274082,KY,CAMPBELL,39.085698,-84.491921
AK1976301,KY,KENTON,39.0727085,-84.5085312
BP3233311,KY,BOYD,38.4843277,-82.648572
BK6691528,KY,BOYD,38.4833032,-82.653408
AD6789157,KY,BRACKEN,38.6826938,-84.0665623
BA7854943,KY,CAMPBELL,39.109112,-84.4788669
AB1920328,KY,HENDERSON,37.845686,-87.5842337
BB0568672,KY,HENDERSON,37.843915,-87.5863077
FB2981884,KY,HENDERSON,37.845686,-87.5842337
BG8971916,KY,MCCRACKEN,37.0755059,-88.625134
BR8309759,KY,MCCRACKEN,37.0813708,-88.6341232
AB3030373,KY,MADISON,37.7344495,-84.3082237
BE8980751,KY,MADISON,37.7346437,-84.3073364
FW0696899,KY,ROWAN,38.2014,-83.4820856
BB5483209,KY,BOONE,39.0288034,-84.7025723
BK7003750,KY,JEFFERSON,38.2905894,-85.5085957
BR4920472,KY,JEFFERSON,38.1741054,-85.8224724
BH1965409,KY,KENTON,39.0664393,-84.5064061
AW5744075,KY,KENTON,39.0604037,-84.5401238
BI6717093,KY,LETCHER,37.1835121,-82.908032
BW6173861,KY,FAYETTE,37.9794009,-84.5309018
BM6956025,KY,FAYETTE,37.9957494,-84.5315508
BF4539245,KY,MENIFEE,37.9588165,-83.61684
BM4583084,KY,MENIFEE,37.9502269,-83.6398246
BW2409212,KY,BOONE,39.0184486,-84.6903329
BK6545430,KY,BOONE,39.0181434,-84.6928534
FA0435152,KY,JACKSON,37.3191117,-83.9602443
AA9316034,KY,JACKSON,37.3187467,-83.95903
BW5183809,KY,JEFFERSON,38.2286732,-85.7894736
FL0031194,KY,OHIO,37.6352391,-86.7164176
FR3043243,KY,OHIO,37.636401,-86.7177347
AB3037098,KY,OHIO,37.6352391,-86.7164176
AW3012779,KY,JEFFERSON,38.2146187,-85.7419077
BT4299649,KY,BULLITT,37.9899582,-85.7142128
BR4920509,KY,BULLITT,37.9888384,-85.7091523
BH4901294,KY,CALDWELL,37.1160939,-87.8955867
BW5495456,KY,CALDWELL,37.1106761,-87.9184646
BE8980725,KY,CALDWELL,37.1113647,-87.9052068
BW5495785,KY,CAMPBELL,38.988376,-84.401131
FW0810728,KY,CAMPBELL,38.9866856,-84.404193
FA1239272,KY,CAMPBELL,38.970117,-84.392563
AA4543763,KY,CAMPBELL,38.970117,-84.392563
FF0469040,KY,CAMPBELL,39.0794471,-84.4481774
AF2868682,KY,CAMPBELL,39.0794471,-84.4481774
BK8691823,KY,CAMPBELL,39.0062584,-84.4206353
BM6411855,KY,CAMPBELL,38.9981721,-84.4208176
BB5730026,KY,CARLISLE,36.872248,-89.0104142
BK5550973,KY,CARROLL,38.6570814,-85.1317388
AB6282660,KY,CARROLL,38.6832533,-85.1629236
BW7097872,KY,CARROLL,38.6590229,-85.1283255
BW2129612,KY,CARROLL,38.68253,-85.167828
BR0356039,KY,CARTER,38.3314997,-82.9451983
BK3392355,KY,CARTER,38.3489579,-82.934526
AT8488795,KY,CHRISTIAN,36.8595864,-87.5172695
BC3872771,KY,CHRISTIAN,36.8600275,-87.5031787
BF5604803,KY,CHRISTIAN,36.8613991,-87.5136947
AK2897998,KY,FAYETTE,38.0306639,-84.492966
AB3003035,KY,FAYETTE,38.0282081,-84.4907793
AW8132817,KY,FAYETTE,38.0182545,-84.4639444
BK0101648,KY,FAYETTE,38.0057879,-84.5218093
FP0707541,KY,FAYETTE,38.0048922,-84.5247174
BS4748717,KY,FAYETTE,38.0048922,-84.5247174
BL6661830,KY,FAYETTE,38.0025803,-84.5237754
AW3018884,KY,FAYETTE,38.0267285,-84.535898
FC2645731,KY,FAYETTE,38.0403436,-84.5530537
FG1020027,KY,GRANT,38.7908056,-84.6120132
BP7471078,KY,GRANT,38.7865629,-84.6035498
FG1326431,KY,GRANT,38.7893085,-84.6078883
BG7407186,KY,GRANT,38.6466904,-84.5827705
BP8454857,KY,GRANT,38.6547404,-84.5739611
BW5495557,KY,ANDERSON,38.035464,-84.9092193
FK0198451,KY,ANDERSON,38.0365589,-84.8959342
AK3009392,KY,ANDERSON,38.0365589,-84.8959342
FK2529646,KY,ANDERSON,38.0365589,-84.8959342
BK8574281,KY,ANDERSON,38.0169684,-84.9102052
BM6165737,KY,BALLARD,36.9644032,-89.0889135
FR0154409,KY,FAYETTE,38.025088,-84.4053245
BK5082209,KY,FAYETTE,37.9619033,-84.4795227
BK0660832,KY,FAYETTE,37.970441,-84.4979439
BB0854605,KY,FAYETTE,37.970441,-84.497944
BF2262296,KY,FLEMING,38.4207062,-83.7342786
BR8325210,KY,BELL,36.6228318,-83.705526
AK2379786,KY,BELL,36.6139359,-83.7044559
BW5495684,KY,BELL,36.613767,-83.7010427
BF7704667,KY,BELL,36.6092035,-83.7006309
AM7324483,KY,GRAYSON,37.4932706,-86.2388134
BM6812829,KY,GRAYSON,37.472583,-86.2868953
AM5091397,KY,GRAYSON,37.4817561,-86.2934047
AR8114720,KY,GRAYSON,37.4728267,-86.2938095
FW2490958,KY,GRAYSON,37.4840266,-86.2926202
BW5495521,KY,GRAYSON,37.4846476,-86.266012
BW5495761,KY,BOONE,39.0113291,-84.6507063
BS7410931,KY,BOONE,39.0161752,-84.6390835
BM4947721,KY,BOONE,39.011426,-84.6382659
BB3332246,KY,BOONE,39.0183584,-84.6264918
BK3127417,KY,BOONE,39.0048661,-84.6510031
BT6389894,KY,BOONE,39.0197717,-84.6339296
BT2993714,KY,BOONE,39.0162495,-84.6300897
FK0763260,KY,BOONE,39.0640721,-84.706411
BN8327101,KY,DAVIESS,37.7550353,-87.0657824
BW9226057,KY,DAVIESS,37.7541372,-87.0614068
FW0583624,KY,DAVIESS,37.752563,-87.0585469
BW5495646,KY,DAVIESS,37.7198217,-87.1218685
BT9996616,KY,DAVIESS,37.7170323,-87.1221587
BC6014841,KY,BOURBON,38.1930767,-84.2759001
AB2997534,KY,BOURBON,38.1988907,-84.2743933
FM1124748,KY,BOURBON,38.2056794,-84.2565854
BT1454343,KY,BOURBON,38.2056794,-84.2565854
BW7573238,KY,BOURBON,38.1976667,-84.2701207
BW5495800,KY,BOURBON,38.1970063,-84.27808
AF1972656,KY,FLOYD,37.3527925,-82.7164836
BW5496903,KY,FLOYD,37.6551377,-82.781817
AR3108669,KY,FLOYD,37.659204,-82.787433
FS0316465,KY,FLOYD,37.6592725,-82.7872077
BH0695176,KY,CLARK,37.994193,-84.1780076
BC8833902,KY,CLARK,37.9773317,-84.1960298
BR0757015,KY,BOYD,38.4463165,-82.6359384
BM8694122,KY,BOYD,38.3963352,-82.7394087
AE3004708,KY,EDMONSON,37.1906903,-86.2629625
FA1421560,KY,EDMONSON,37.1914559,-86.2648216
FV1224928,KY,FAYETTE,38.0494782,-84.4995635
AH3034357,KY,FAYETTE,38.049415,-84.4999733
BR3747637,KY,FAYETTE,38.0589643,-84.4839296
FB3125641,KY,BOYLE,37.6609096,-84.7962479
BW9223924,KY,BOYLE,37.6522387,-84.8048891
BR6534071,KY,BRACKEN,38.7729391,-84.0077568
BP6728781,KY,BREATHITT,37.5588545,-83.3768939
BW5495634,KY,BREATHITT,37.5521308,-83.3590282
BJ6582452,KY,BREATHITT,37.5577695,-83.3666573
BR3035044,KY,BREATHITT,37.5571846,-83.3825507
BB6096158,KY,BREATHITT,37.5533632,-83.3854075
BK4720670,KY,FRANKLIN,38.1987905,-84.8268006
AB7680742,KY,FRANKLIN,38.2012857,-84.8306637
AI5792228,KY,BRECKINRIDGE,37.8712136,-86.2927986
BW5496915,KY,CLARK,37.9875286,-84.2109171
FR0031120,KY,CLARK,37.9899958,-84.2116171
AK1907700,KY,CLARK,38.0015925,-84.2151993
AB4186955,KY,CLARK,38.0101116,-84.210876
BK3041732,KY,CLARK,37.9942461,-84.217881
BC8582783,KY,OLDHAM,38.3290472,-85.4669823
FW1022209,KY,OLDHAM,38.3247962,-85.4727489
BC8620557,KY,OLDHAM,38.3247204,-85.4718971
BE9545635,KY,KNOTT,37.3136473,-82.9368196
AR3172448,KY,KNOTT,37.3144339,-82.9426774
FE2447832,KY,KNOTT,37.3136473,-82.9368196
FU0735730,KY,KNOTT,37.329625,-82.9904395
BF2268488,KY,KNOTT,37.3351049,-82.9816967
BK6300204,KY,KNOTT,37.330241,-82.988223
AK6300204,KY,KNOTT,37.330241,-82.988223
BD5195145,KY,PERRY,37.2583318,-83.1988209
BH0695087,KY,PERRY,37.2546538,-83.1973022
BK9525619,KY,PERRY,37.2804812,-83.2254807
BR4276057,KY,PERRY,37.2770647,-83.2232427
BR3686714,KY,PERRY,37.2794611,-83.2322817
BC9506025,KY,PERRY,37.2764752,-83.2248146
FF1216250,KY,PERRY,37.2826844,-83.2243357
BH4405355,KY,PERRY,37.2745694,-83.2299006
BA0863426,KY,PERRY,37.2789366,-83.2282629
FU0546373,KY,PERRY,37.2782242,-83.2273874
FA1207059,KY,PERRY,37.251986,-83.201571
BC8833863,KY,PERRY,37.2764752,-83.2248146
FB1318307,KY,PERRY,37.2600065,-83.1996867
BK5795375,KY,PERRY,37.2790676,-83.218142
FR2323816,KY,PERRY,37.2790676,-83.218142
FF3272755,KY,PERRY,37.2790676,-83.218142
AR2460626,KY,HARDIN,37.8441781,-85.9426104
FW1022235,KY,HARDIN,37.8332373,-85.9332094
AL1865940,KY,HARDIN,37.8353038,-85.9499744
BW0163737,KY,HARDIN,37.7284239,-85.8852796
BK0680947,KY,HARDIN,37.7348048,-85.888756
BD8144204,KY,HARDIN,37.7240828,-85.9089536
FS1184972,KY,HARDIN,37.7273927,-85.890194
BW7754686,KY,LAUREL,37.1036501,-84.1080924
BW5495759,KY,WHITLEY,36.971934,-84.1022804
FG0132201,KY,WHITLEY,36.9751147,-84.1012106
BC5843950,KY,PIKE,37.2785377,-82.577898
FM2397986,KY,PIKE,37.3711603,-82.4232897
BC8333065,KY,HARLAN,36.9747527,-82.9792135
BA2925115,KY,HARLAN,36.9662728,-83.0222029
BP7850096,KY,LAWRENCE,38.1108523,-82.6109302
AL3025574,KY,LAWRENCE,38.1150939,-82.601448
AL5072119,KY,LAWRENCE,38.1174004,-82.6053533
BR9299341,KY,LAWRENCE,38.0924517,-82.6080402
AR8585323,KY,LAWRENCE,38.1187204,-82.6194313
FW0486628,KY,LAWRENCE,38.1024674,-82.6242017
BR2831281,KY,PIKE,37.6199744,-82.1666892
BK9616787,KY,PIKE,37.4979308,-82.345899
AU2956071,KY,PIKE,37.383721,-82.255218
BL7847796,KY,LEWIS,38.5562705,-83.5926386
BS6494140,KY,PULASKI,37.1748323,-84.6254265
BW7593191,KY,PULASKI,37.0909556,-84.6290458
FP0469038,KY,PULASKI,37.083879,-84.6213531
BW5540681,KY,PULASKI,37.0683582,-84.6228104
BK1128099,KY,PULASKI,37.0576619,-84.6266988
BN5316953,KY,PULASKI,37.081668,-84.6177414
FK2138279,KY,PULASKI,37.0820674,-84.6215025
BP8026381,KY,PULASKI,37.083879,-84.6213531
FG0448515,KY,PULASKI,37.0837754,-84.6209417
AC7231157,KY,PULASKI,37.0838137,-84.618825
BH6473300,KY,PULASKI,37.0909652,-84.6289594
FL0814877,KY,PULASKI,37.0895433,-84.6195859
FD1020104,KY,HARLAN,36.8587429,-83.3236997
BK5545542,KY,HARLAN,36.825221,-83.322332
BH0695013,KY,HARLAN,36.8111807,-83.3116685
BW5497044,KY,HARLAN,36.8174067,-83.3182623
BH7411173,KY,HARLAN,36.8093892,-83.3138428
BH8714316,KY,HARLAN,36.8157968,-83.3170577
BS7648441,KY,LINCOLN,37.5447416,-84.6542471
AR3030296,KY,LOGAN,36.8458024,-86.8880339
BN3873836,KY,LOGAN,36.8432085,-86.9042046
BT0546498,KY,LOGAN,36.8494283,-86.8895697
FW0943185,KY,LOGAN,36.8439822,-86.891724
BW5495672,KY,LOGAN,36.8460668,-86.91702
AE6125454,KY,HARRISON,38.389897,-84.2879917
BC7492135,KY,HARRISON,38.3839497,-84.271692
AK3010787,KY,MCCRACKEN,37.0741615,-88.5960992
BW7509702,KY,MCCRACKEN,37.0635364,-88.639286
BH0694946,KY,MCCRACKEN,37.0632262,-88.6378163
BP7273648,KY,MCCRACKEN,37.0540351,-88.644109
BL4373483,KY,MCCRACKEN,37.0504638,-88.6473046
BC6315914,KY,MCCRACKEN,37.0362955,-88.6657681
BL6600274,KY,MCCRACKEN,37.0293943,-88.67104
AK5773254,KY,MCCRACKEN,37.0435132,-88.6551848
BD8382246,KY,MCCRACKEN,37.0394267,-88.6622948
BW5496890,KY,HENDERSON,37.8598985,-87.5730479
BR3686726,KY,HENDERSON,37.8330504,-87.5717556
BB6091069,KY,HENDERSON,37.861935,-87.572457
BW5495533,KY,MCCRACKEN,37.0725502,-88.6881689
BK0702995,KY,MCCRACKEN,37.0858254,-88.6462942
BS8611825,KY,MCCRACKEN,37.0839066,-88.689072
BW5344875,KY,MCCRACKEN,37.071711,-88.698445
FS2338893,KY,MCCRACKEN,37.069321,-88.691804
FS3493614,KY,MCCRACKEN,37.0696292,-88.6854965
BM7554719,PA,WESTMORELAND,37.8050592,-87.651393
FP0042387,KY,MCLEAN,37.489069,-87.132748
BR3457442,KY,MCLEAN,37.5470377,-87.2614441
FL2317332,KY,RUSSELL,37.0676423,-85.0742379
BG7574850,KY,RUSSELL,37.06766,-85.0743258
AG9715751,KY,RUSSELL,37.0573697,-85.0655157
AR2291045,KY,RUSSELL,37.0635057,-85.0721544
BK5370654,KY,RUSSELL,37.0621878,-85.0721857
FR1281598,KY,RUSSELL,37.0587916,-85.066932
BL8253332,KY,RUSSELL,37.0587916,-85.066932
FC0099398,KY,RUSSELL,37.0587916,-85.066932
BK2814160,KY,RUSSELL,37.0618952,-85.070705
BS7201320,KY,HOPKINS,37.2740637,-87.5120125
BN1577850,KY,HOPKINS,37.193127,-87.4470099
FC3431703,KY,HOPKINS,37.193127,-87.4470099
BM4399716,KY,MADISON,37.7430865,-84.2863673
AB3030208,KY,MADISON,37.738985,-84.2699489
BP5015347,KY,MADISON,37.7312083,-84.2867291
FM3477800,KY,MADISON,37.7430865,-84.2863673
BH0695188,KY,MADISON,37.7463323,-84.2907211
BD8492326,KY,MADISON,37.7462746,-84.2920158
FB0034847,KY,MADISON,37.7774114,-84.3237379
AB6391902,KY,MADISON,37.585579,-84.2853597
BC8598255,KY,MADISON,37.588781,-84.2890367
FM1019973,KY,MADISON,37.5894261,-84.2842904
AB5750218,KY,MADISON,37.5889098,-84.2832744
FB1815933,KY,MADISON,37.5889098,-84.2832744
FR1623140,KY,MADISON,37.5695404,-84.3106054
